classes,x,y,Validation
dogs,-0.457287,0.885664,1
dogs,-0.21923,0.465304,1
dogs,-0.468363,0.697753,1
dogs,-0.716806,0.425284,1
dogs,-0.649079,0.503891,1
dogs,-0.542994,0.335585,1
dogs,-0.908282,0.575979,1
dogs,-0.305628,0.142485,1
dogs,-1.013054,0.761605,1
dogs,-0.457052,0.568325,1
dogs,-0.54083,0.576002,1
dogs,-0.106582,0.490031,1
dogs,-0.810571,0.732296,1
dogs,-0.440477,0.28093,1
dogs,-0.987369,0.258562,1
dogs,-0.571633,0.716625,1
dogs,-0.602347,0.482827,1
dogs,-0.538199,0.792852,1
dogs,-0.584606,0.789586,1
dogs,-0.39501,0.684982,1
dogs,-0.626723,0.641302,1
dogs,-0.184045,0.765302,1
dogs,-0.426548,0.649501,1
dogs,-0.544019,0.367928,1
dogs,-0.521874,0.572811,1
dogs,-0.494861,0.924442,1
dogs,-0.537608,1.069196,1
dogs,-0.353973,0.05728,1
dogs,-0.669706,0.636966,1
dogs,-0.929071,0.417761,1
dogs,-0.74956,0.50666,1
dogs,-0.221991,0.54339,1
dogs,-0.670774,0.230349,1
dogs,-0.421719,0.450643,1
dogs,-0.643725,0.420225,1
dogs,-0.609126,0.819022,1
dogs,-0.46516,0.521072,1
dogs,-0.42321,-0.073094,1
dogs,-0.689793,0.600041,1
dogs,-0.418727,0.539741,1
dogs,-0.603342,0.375856,1
dogs,-0.751715,0.327906,1
dogs,-0.5622,0.519656,1
dogs,-0.573442,0.3663,1
dogs,-0.250336,0.653466,1
dogs,-0.640411,0.605261,1
dogs,-0.914957,0.73863,1
dogs,-0.573246,0.571664,1
dogs,-0.540833,0.675727,1
dogs,-0.996648,0.317436,1
dogs,-0.75739,0.457308,1
dogs,-0.240577,0.374204,1
dogs,-0.123044,0.898001,1
dogs,-0.785041,0.760397,1
dogs,-0.537293,0.687782,1
dogs,-0.518154,0.354645,1
dogs,-0.51816,0.806358,1
dogs,-0.268201,0.184892,1
dogs,-0.685251,0.230724,1
dogs,-1.075041,0.740787,1
dogs,-0.649558,0.552335,1
dogs,-0.340821,0.506356,1
dogs,-0.163003,0.854052,1
dogs,-0.526043,0.82346,1
dogs,-0.546869,0.771703,1
dogs,-0.39242,0.224541,1
dogs,-0.092051,0.482228,1
dogs,-0.188116,0.460307,1
dogs,-0.675298,0.789106,1
dogs,-0.945015,0.824071,1
dogs,-0.683632,0.019213,1
dogs,-0.493197,0.996667,1
dogs,-0.401885,0.064067,1
dogs,-0.704461,0.53436,1
dogs,-0.443411,0.459323,1
dogs,-0.323407,0.670453,1
dogs,-0.677605,0.504848,1
dogs,-0.74811,0.603577,1
dogs,-0.213168,0.161939,1
dogs,-0.522602,0.723449,1
dogs,-0.649058,0.727866,1
dogs,-0.427631,0.767957,1
dogs,-0.726694,0.719369,1
dogs,-0.803916,0.438739,1
dogs,-0.846136,0.418282,1
dogs,-0.791823,0.665092,1
dogs,-0.457311,0.634253,1
dogs,-0.884349,0.566168,1
dogs,-0.863169,0.495258,1
dogs,-0.54602,0.741565,1
dogs,-0.454556,0.761089,1
dogs,-0.680435,0.672335,1
dogs,-0.8812,0.870173,1
dogs,-0.305627,0.543963,1
dogs,-0.340828,0.403361,1
dogs,-0.708378,0.608908,1
dogs,-0.431693,-0.047287,1
dogs,-0.800165,0.28509,1
dogs,-0.668963,0.567689,1
dogs,-0.411422,0.377121,1
dogs,-0.140009,0.549328,1
dogs,-0.253102,0.585899,1
dogs,-0.773917,0.649554,1
dogs,-0.631137,0.52052,1
dogs,-0.166937,0.304297,1
dogs,-0.242348,0.47624,1
dogs,-0.633456,0.551801,1
dogs,-0.417822,0.477436,1
dogs,-0.750312,0.518708,1
dogs,-0.32191,0.593864,1
dogs,-0.671979,0.123508,1
dogs,-0.665775,0.551461,1
dogs,-0.900465,0.75716,1
dogs,-0.731393,0.719189,1
dogs,-0.57344,0.36049,1
dogs,-0.701722,0.45583,1
dogs,-0.027654,0.597235,1
dogs,-0.855103,0.374312,1
dogs,-0.720307,0.285685,1
dogs,-0.525903,0.053079,1
dogs,-0.203656,0.400103,1
dogs,-0.647448,0.525591,1
dogs,-0.635411,0.621302,1
dogs,-0.59756,0.340671,1
dogs,-0.437484,0.836949,1
dogs,-0.501927,1.004725,1
dogs,-0.277707,0.326408,1
dogs,-0.64889,0.696544,1
dogs,-0.613734,0.760498,1
dogs,-0.642205,0.4012,1
dogs,-0.562359,0.57416,1
dogs,-0.860847,0.845259,1
dogs,-0.243836,0.504745,1
dogs,-0.480065,0.343476,1
dogs,-0.610355,0.367623,1
dogs,-0.734253,0.547457,1
dogs,-0.636541,0.31,1
dogs,-0.594419,0.509708,1
dogs,-0.706445,0.682504,1
dogs,-0.388757,0.441787,1
dogs,-0.434137,0.535757,1
dogs,-0.592175,0.800757,1
dogs,-0.651318,0.495677,1
dogs,-0.266124,0.106764,1
dogs,-0.836918,0.088468,1
dogs,-0.692071,0.478879,1
dogs,-0.522012,0.252279,1
dogs,-0.539992,0.329025,1
dogs,-0.782097,0.474787,1
dogs,-0.484319,-0.046567,1
dogs,-0.613907,0.524102,1
dogs,-0.576489,0.26557,1
dogs,-0.393381,0.084733,1
dogs,-0.637065,0.525106,1
dogs,-0.684248,-0.05069,1
dogs,-1.021128,0.492429,1
dogs,-0.748457,0.759425,1
dogs,-0.84652,0.205599,1
dogs,-0.721729,0.118516,1
dogs,-0.272117,0.105809,1
dogs,-0.571096,0.372165,1
dogs,-0.742411,0.426781,1
dogs,-0.275256,0.230503,1
dogs,-0.617442,0.211763,1
dogs,-0.123906,0.106681,1
dogs,-0.726005,0.287109,1
dogs,-0.591398,0.444079,1
dogs,-0.417709,0.401855,1
dogs,-0.389303,0.195725,1
dogs,-0.910409,0.046567,1
dogs,-0.589507,0.11737,1
dogs,-1.100171,0.194694,1
dogs,-0.725247,0.383973,1
dogs,-0.57962,0.348637,1
dogs,-0.618801,0.122185,1
dogs,-0.737618,0.293689,1
dogs,-0.372481,0.22938,1
dogs,-0.678483,-0.038814,1
dogs,-0.901726,-0.009604,1
dogs,-0.435774,0.145745,1
dogs,-0.462403,-0.157359,1
dogs,-0.631306,0.120092,1
dogs,-0.609723,-0.111802,1
dogs,-0.727091,0.044421,1
dogs,-0.899816,-0.041787,1
dogs,-0.529719,0.454131,1
dogs,-0.87656,0.133049,1
dogs,-0.750383,-0.150872,1
dogs,-0.653067,-0.104735,1
dogs,-1.268299,0.235343,1
dogs,-0.626573,0.430874,1
dogs,-0.757448,0.32794,1
dogs,-0.689177,0.3275,1
dogs,-0.78413,0.483648,1
dogs,-0.950352,0.154335,1
dogs,-0.620457,0.428716,1
dogs,-0.032123,0.503333,1
dogs,-0.735848,-0.006937,1
dogs,-0.459558,0.527014,1
dogs,-0.445608,0.103856,1
dogs,-0.40745,0.133608,1
dogs,-0.822164,0.118936,1
dogs,-0.612858,0.010753,1
dogs,-0.492904,0.059484,1
dogs,-0.904338,0.302908,1
dogs,-0.368736,-0.026731,1
dogs,-0.523169,0.037591,1
dogs,-0.36936,0.146171,1
dogs,-0.665869,0.169589,1
dogs,-0.665167,0.282757,1
dogs,-0.233938,0.171838,1
dogs,-0.482556,0.0728,1
dogs,-0.547961,0.380021,1
dogs,-0.599117,0.044908,1
dogs,-0.760476,0.400772,1
dogs,-0.50825,0.113691,1
dogs,-0.636669,-0.107216,1
dogs,-0.939863,0.134699,1
dogs,-0.177741,-0.053384,1
dogs,-0.694963,0.372362,1
dogs,-0.933639,-0.113317,1
dogs,-0.650654,0.338611,1
dogs,-0.68848,-0.072004,1
dogs,-0.793882,0.099094,1
dogs,-0.641666,0.034682,1
dogs,-0.652852,0.185957,1
dogs,-1.021426,0.100483,1
dogs,-0.534323,0.209527,1
dogs,-0.665166,0.095935,1
dogs,-0.848097,-0.184027,1
dogs,-0.763308,0.325391,1
dogs,-0.700726,0.010311,1
dogs,-0.885738,0.37824,1
dogs,-0.746601,0.114242,1
dogs,-0.46957,0.136955,1
dogs,-0.6624,0.313963,1
dogs,-0.429447,0.507733,1
dogs,-0.54562,0.138967,1
dogs,-0.517438,0.259835,1
dogs,-0.50841,-0.088469,1
dogs,-0.289128,0.228402,1
dogs,-0.493113,0.241633,1
dogs,-0.569292,-0.273868,1
dogs,-0.655324,-0.209235,1
dogs,-0.468997,-0.477866,1
dogs,-0.820775,-0.204483,1
dogs,-0.887219,-0.198825,1
dogs,-0.877471,-0.192222,1
dogs,-0.359015,-0.240375,1
dogs,-0.59839,-0.206802,1
dogs,-0.636671,-0.036691,1
dogs,-0.963174,-0.322573,1
dogs,-0.396414,0.089044,1
dogs,-0.751772,-0.282846,1
dogs,-0.646925,-0.319416,1
dogs,-0.752162,-0.113052,1
dogs,-0.720348,-0.026327,1
dogs,-0.298303,0.37574,1
dogs,-0.810998,0.267811,1
dogs,-0.618428,0.497485,1
dogs,-0.134392,-0.173845,1
dogs,-0.766818,-0.135076,1
dogs,-0.595687,-0.354239,1
dogs,-0.650493,-0.013326,1
dogs,-0.661193,0.237035,1
dogs,-0.292527,0.174493,1
dogs,-0.259724,0.120916,1
dogs,-0.55536,-0.362196,1
dogs,-0.78087,-0.186534,1
dogs,-0.677289,-0.442,1
dogs,-0.098469,-0.266163,1
dogs,-0.646052,-0.389197,1
dogs,-0.715285,-0.018949,1
dogs,-0.733346,0.08016,1
dogs,-0.98125,-0.012382,1
dogs,-0.510824,-0.398306,1
dogs,-0.742487,-0.649484,1
dogs,-0.258165,-0.122776,1
dogs,-0.951232,-0.058475,1
dogs,-0.626037,-0.043244,1
dogs,-0.780954,-0.069703,1
dogs,-0.600328,-0.574337,1
dogs,-0.392531,-0.670409,1
dogs,-0.974995,-0.344284,1
dogs,-0.71022,-0.389525,1
dogs,-0.816454,-0.093965,1
dogs,-0.405224,-0.197868,1
dogs,-0.433384,-0.361566,1
dogs,-0.694104,-0.451373,1
dogs,-0.196593,-0.222286,1
dogs,-0.650274,-0.11485,1
dogs,-0.544753,0.202075,1
dogs,-0.549354,-0.218463,1
dogs,-0.568063,-0.265424,1
dogs,-0.775383,-0.325186,1
dogs,-0.778947,-0.077462,1
dogs,-0.42533,-0.398497,1
dogs,-0.130444,-0.419275,1
dogs,-0.973327,0.07234,1
dogs,-0.571297,-0.119805,1
dogs,-1.02532,0.031305,1
dogs,-0.809073,-0.527118,1
dogs,-0.892686,-0.112526,1
dogs,-0.864306,-0.036446,1
dogs,-0.743239,-0.26072,1
dogs,-0.619243,0.014372,1
dogs,-0.553167,-0.270346,1
dogs,-0.610641,-0.520857,1
dogs,-0.52317,-0.494436,1
dogs,-0.549765,-0.837551,1
dogs,-0.456274,-0.127871,1
dogs,-0.888607,-0.532453,1
dogs,-0.512244,-0.191271,1
dogs,-0.605488,-0.28659,1
dogs,-0.608194,-0.193352,1
dogs,-0.315622,-0.363054,1
dogs,-0.645251,-0.236393,1
dogs,-0.616825,-0.407695,1
dogs,-0.893932,-0.326773,1
dogs,-0.712416,-0.390259,1
dogs,-0.825485,-0.44325,1
dogs,-0.94469,-0.67312,1
dogs,-0.604817,-0.188212,1
dogs,-0.364601,-0.032604,1
dogs,-0.501727,-0.123374,1
dogs,-0.243886,-0.346788,1
dogs,-1.119277,-0.338545,1
dogs,-0.444622,-0.224041,1
dogs,-0.69149,-0.188257,1
dogs,-0.310775,-0.486262,1
dogs,-0.484218,-0.639621,1
dogs,-0.415712,-0.081275,1
dogs,-0.585648,-0.641234,1
dogs,-0.735033,-0.156232,1
dogs,-0.541588,-0.196279,1
dogs,-0.777291,-0.433027,1
dogs,-0.590324,-0.583596,1
dogs,-0.859803,-0.275456,1
dogs,-0.791475,0.15173,1
dogs,-0.986602,-0.496544,1
dogs,-1.09412,-0.199863,1
dogs,-0.589676,0.044238,1
dogs,-0.747284,0.035864,1
dogs,-0.376947,0.039787,1
dogs,-1.080837,-0.228441,1
dogs,-0.367047,-0.502513,1
dogs,-0.859698,-0.450452,1
dogs,-0.795987,-0.537526,1
dogs,-0.409703,-0.542773,1
dogs,-0.918567,-0.408836,1
dogs,-0.603346,-0.22329,1
dogs,-0.359378,-0.368572,1
dogs,-0.396429,-0.589409,1
dogs,-0.422561,-0.272725,1
dogs,-0.473321,-0.255198,1
dogs,-0.634106,-0.370898,1
dogs,-0.39406,-0.313661,1
dogs,-1.082474,-0.094602,1
dogs,-0.624315,-0.549669,1
dogs,-0.651042,-1.023133,1
dogs,-0.49696,-0.187008,1
dogs,-0.957373,-0.290575,1
dogs,-0.732963,-0.358587,1
dogs,-1.053075,-0.355786,1
dogs,-0.742532,-0.571998,1
dogs,-0.877901,-0.191593,1
dogs,-0.676262,-0.124727,1
dogs,-0.654084,-0.419212,1
dogs,-0.231383,-0.444705,1
dogs,-1.029322,-0.450674,1
dogs,-0.893748,-0.408673,1
dogs,-1.00013,-0.635508,1
dogs,-0.609551,-0.621393,1
dogs,-0.32425,-0.302131,1
dogs,-0.407578,-1.015503,1
dogs,-0.452097,-0.674821,1
dogs,-1.078536,-0.222901,1
dogs,-0.522299,-0.505611,1
dogs,-0.517368,0.028954,1
dogs,-0.835001,-0.181735,1
dogs,-0.807003,-0.800502,1
dogs,-0.811044,0.058861,1
dogs,-0.58155,-0.277712,1
dogs,-0.930226,-0.210879,1
dogs,-0.200264,-0.353002,1
dogs,-0.795711,-0.260051,1
dogs,-0.402893,-0.607394,1
dogs,-0.835388,-0.254905,1
dogs,-0.71736,-0.770843,1
dogs,-0.410596,-0.678749,1
dogs,-0.92586,-0.424916,1
dogs,-0.844345,-0.232995,1
dogs,-0.569278,-0.427752,1
dogs,-0.882862,-0.236063,1
dogs,-0.467117,-0.827398,1
dogs,-0.595206,-0.415255,1
dogs,-0.258201,-0.455891,1
dogs,-0.749697,-0.583898,1
dogs,-0.203262,-0.789882,1
dogs,-0.612663,-0.542825,1
dogs,-0.593553,-0.129726,1
dogs,-1.037443,-0.476512,1
dogs,-0.957382,-0.459206,1
dogs,-0.364673,-0.056986,1
dogs,-0.388785,-0.348188,1
dogs,-0.570572,-0.317213,1
dogs,-0.404076,-0.489207,1
dogs,-0.809608,-0.562164,1
dogs,-0.496124,-0.642634,1
dogs,-0.736007,-0.770686,1
dogs,-0.40293,-0.821031,1
dogs,-0.816595,-0.376703,1
dogs,-1.01343,-0.27513,1
dogs,-0.360186,-0.889401,1
dogs,-0.811473,-0.537549,1
dogs,-0.468388,-0.57249,1
dogs,-0.636439,-0.27222,1
dogs,-0.234951,-0.677801,1
dogs,-0.799082,-0.697607,1
dogs,-0.865011,-0.500978,1
dogs,-1.014797,-0.51475,1
dogs,-0.689473,-0.293911,1
dogs,-0.8095,-0.593408,1
dogs,-0.514347,-0.54803,1
dogs,-0.829529,-0.676117,1
dogs,-0.550544,-0.246458,1
dogs,-1.044767,-0.583699,1
dogs,-0.58375,-0.72906,1
dogs,-0.582435,-0.658986,1
dogs,-1.104091,-0.580234,1
dogs,-0.139098,-0.605848,1
dogs,-0.777337,-0.737645,1
dogs,-0.659863,-0.490175,1
dogs,-0.508025,-0.67896,1
dogs,-0.556741,-0.235892,1
dogs,-0.341169,-0.329255,1
dogs,-0.553939,-0.453788,1
dogs,-0.365736,-0.487293,1
dogs,-0.197577,-0.799409,1
dogs,-0.301058,0.034531,1
dogs,-0.47884,-0.617957,1
dogs,-0.41105,-0.41002,1
dogs,-0.670598,-0.656309,1
dogs,-0.203568,-0.022048,1
dogs,-0.873297,-0.469599,1
dogs,-0.634295,-0.336103,1
dogs,-0.548807,-0.506117,1
dogs,-0.799165,-0.415152,1
dogs,-0.954691,-0.431861,1
dogs,-0.813556,-0.260603,1
dogs,-0.798515,-0.779429,1
dogs,-0.38854,-0.543741,1
dogs,-0.867833,-0.305469,1
dogs,-0.459736,-0.474448,1
dogs,-0.856736,-0.595022,1
dogs,-0.660818,-0.532427,1
dogs,-0.251978,-0.389201,1
dogs,-0.186469,-0.57807,1
dogs,-0.481471,-0.356195,1
dogs,-0.216213,-0.223042,1
dogs,-0.261408,-0.993089,1
dogs,-0.345202,-0.449627,1
dogs,-0.294398,-0.499004,1
dogs,-0.73775,-0.271663,1
dogs,-0.701136,-0.55397,1
dogs,-0.574525,-0.744508,1
dogs,-0.822982,-0.822712,1
dogs,-0.439234,-0.620999,1
dogs,-0.891519,-0.478322,1
dogs,-0.569346,-0.586478,1
dogs,-0.174491,-0.580317,1
dogs,-0.496365,-0.657226,1
dogs,-0.365528,-0.3959,1
dogs,-0.71762,-0.566763,1
dogs,-0.635157,-0.242062,1
dogs,-0.420817,-0.986986,1
dogs,-0.594515,-0.578407,1
dogs,-0.541478,-0.133817,1
dogs,-0.455198,-0.546678,1
dogs,-0.650012,-0.509834,1
dogs,-0.642412,-0.630571,1
dogs,-0.758341,-0.867082,1
dogs,-0.865539,-0.135038,1
dogs,-0.716272,-0.986499,1
dogs,-0.510273,-0.450092,1
dogs,-0.966688,-0.410364,1
dogs,-0.979558,-0.487677,1
dogs,-0.391843,-0.858999,1
dogs,-0.832787,-0.157871,1
dogs,-0.631684,-1.171641,1
dogs,-0.341521,-0.52021,1
dogs,-0.4382,-0.182461,1
dogs,-0.844994,-0.721234,1
dogs,-0.660268,-0.245059,1
dogs,-0.651859,-0.530957,1
dogs,-0.038303,-0.788407,1
dogs,-0.713908,-0.401983,1
dogs,0.16674,-0.49431,1
dogs,-0.692761,-0.878491,1
dogs,-0.604106,-0.76892,1
dogs,-0.422444,-0.643071,1
dogs,-0.593394,-0.46293,1
dogs,-0.625197,-0.159378,1
dogs,-0.50704,-0.469506,1
dogs,-0.376004,-0.782969,1
dogs,-0.463259,-0.680149,1
dogs,-0.750043,-0.554132,1
dogs,-0.593068,-0.481596,1
dogs,-0.662802,-0.756411,1
dogs,-0.716597,-0.627278,1
dogs,-0.538206,-0.404894,1
dogs,-0.680974,-0.475025,1
dogs,-1.050355,-0.776182,1
dogs,-0.435991,-0.354523,1
dogs,-0.959294,-0.654062,1
dogs,-0.957872,-0.769416,1
dogs,-0.967243,-0.509783,1
dogs,-0.714791,-0.522422,1
dogs,-0.939694,-0.388714,1
dogs,-1.103733,-1.009175,1
dogs,-0.65229,-0.791641,1
dogs,-0.910539,-0.477129,1
dogs,-0.650558,-0.274271,1
dogs,-1.032455,-0.252201,1
dogs,-0.935525,-0.745919,1
dogs,-0.768651,-0.902961,1
dogs,-0.4067,-0.251026,1
dogs,-0.70143,-0.278349,1
dogs,-0.489797,-0.920001,1
dogs,-0.813874,-0.679952,1
dogs,-0.917278,-0.779919,1
dogs,-0.062333,-0.816167,1
dogs,-0.955704,-1.090844,1
dogs,-0.966569,-0.442996,1
dogs,-0.793104,-0.63468,1
dogs,-0.557143,-0.196392,1
dogs,-0.793066,-0.819213,1
dogs,-0.505296,-0.768554,1
dogs,-0.713414,-0.823464,1
dogs,-0.462762,-0.146486,1
dogs,-0.730812,-0.566627,1
dogs,-0.446866,-0.794882,1
dogs,-0.90959,-0.727701,1
dogs,-0.77221,-0.99577,1
dogs,-0.394255,-0.742308,1
dogs,-0.310953,-0.724139,1
dogs,-0.815046,-0.701419,1
dogs,-0.695882,-0.580123,1
dogs,-0.715947,-0.42386,1
dogs,-0.770603,-1.073789,1
dogs,-0.700893,-0.401544,1
dogs,-0.42411,-0.655818,1
dogs,-0.296717,-0.435663,1
dogs,-0.630392,-0.390711,1
dogs,-0.720097,-0.727379,1
dogs,-0.571968,-0.527011,1
dogs,-0.949845,-0.434051,1
dogs,-0.68122,-0.422229,1
dogs,-0.690661,-0.69122,1
dogs,-0.470437,-1.077884,1
dogs,-0.717265,-0.73182,1
dogs,-0.932954,-0.463334,1
dogs,-1.054119,-0.730391,1
dogs,-0.292329,-0.859906,1
dogs,-0.463917,-0.338155,1
dogs,-0.723116,-0.81431,1
dogs,-0.516473,-0.904537,1
dogs,-0.73028,-0.421719,1
dogs,-0.849829,-0.436952,1
dogs,-0.274917,-0.802294,1
dogs,-0.809357,-0.654219,1
dogs,-0.712913,-0.95651,1
dogs,-0.679776,0.042921,1
dogs,-0.259325,-0.182752,1
dogs,-0.424162,-0.842036,1
dogs,-0.853953,-0.590455,1
dogs,-0.27697,-0.758813,1
dogs,-0.279026,-0.77289,1
dogs,-0.625738,-0.438046,1
dogs,-0.196472,-0.769854,1
dogs,-0.266622,-0.958779,1
dogs,-0.700702,-0.514251,1
dogs,-0.632536,-0.630247,1
dogs,-0.615945,-0.61248,1
dogs,-0.65108,-0.766546,1
dogs,-1.083052,-1.100055,1
dogs,-0.611648,-0.418216,1
dogs,-0.335238,-0.788795,1
dogs,-0.409324,-0.494132,1
dogs,-0.490633,-0.73378,1
dogs,-0.814021,-0.305795,1
dogs,-0.235915,-0.603149,1
dogs,-0.449013,-0.362366,1
dogs,-0.709737,-0.388493,1
dogs,-0.233146,-0.778201,1
dogs,-0.204143,-0.624611,1
dogs,-0.56237,-1.175598,1
dogs,-0.40417,-0.792439,1
dogs,-0.29816,-0.319162,1
dogs,-0.521442,-0.716018,1
dogs,-0.156383,-0.708554,1
dogs,-0.461864,-0.3004,1
dogs,-0.336429,-0.320544,1
dogs,-0.241767,-0.515993,1
dogs,-0.315529,-0.734681,1
dogs,-0.697305,-1.044638,1
dogs,-0.471981,-0.505866,1
dogs,-0.827632,-0.52135,1
dogs,-0.471846,-0.427642,1
dogs,-0.036512,-0.499554,1
dogs,-0.326637,-0.715553,1
dogs,-0.518132,-0.85169,1
dogs,-0.198857,-0.811579,1
dogs,-0.548669,-0.575485,1
dogs,-0.293143,-1.01229,1
dogs,-0.464952,-0.826556,1
dogs,-0.38122,-0.428915,1
dogs,-0.423699,-0.64243,1
dogs,-0.336603,-0.967627,1
dogs,-0.71249,-0.832034,1
dogs,-0.579695,-0.986346,1
dogs,-0.408941,-0.655358,1
dogs,-0.25644,-0.342601,1
dogs,-0.036624,-1.139952,1
dogs,-0.54336,-0.637072,1
dogs,-0.658657,-1.05381,1
dogs,-0.705766,-0.252961,1
dogs,-0.396509,-0.674463,1
dogs,-0.667352,-0.484822,1
dogs,-0.131025,-0.604703,1
dogs,-0.26878,-0.803771,1
dogs,-0.224198,-0.418883,1
dogs,-0.202042,-0.858442,1
dogs,-0.699315,-0.72158,1
dogs,-0.248897,-0.594677,1
dogs,-0.804623,-0.628442,1
dogs,-0.774111,-0.75269,1
dogs,-0.62226,-0.704784,1
dogs,-0.540613,-0.46491,1
dogs,-0.778376,-0.923122,1
dogs,-0.394542,-0.612017,1
dogs,-0.498408,-0.537468,1
dogs,-0.682455,-0.548973,1
dogs,-0.4013,-1.239393,1
dogs,-0.232197,-1.196168,1
dogs,0.018426,-0.584419,1
dogs,-0.268553,-0.755411,1
dogs,-0.248803,-0.923439,1
dogs,0.04515,-0.804343,1
dogs,-0.339283,-0.285202,1
dogs,-0.402906,-0.509318,1
dogs,-0.041351,-0.660791,1
dogs,-0.049917,-0.528411,1
dogs,0.096799,-0.361848,1
dogs,-0.329175,-0.622996,1
dogs,-0.257539,-0.858927,1
dogs,-0.368297,-0.426553,1
dogs,-0.413865,-0.585765,1
dogs,-0.054567,-0.784244,1
dogs,-0.514797,-0.595022,1
dogs,-0.226322,-0.613716,1
dogs,-0.316805,-0.248806,1
dogs,-0.37715,-0.771655,1
dogs,-0.348831,-0.803382,1
dogs,-0.482403,-1.050764,1
dogs,-0.359234,-0.591643,1
dogs,-0.282117,-0.489511,1
dogs,-0.536157,-0.684463,1
dogs,-0.407175,-1.100924,1
dogs,-0.354285,-1.118741,1
dogs,-0.039394,-0.629943,1
dogs,-0.405846,-0.344857,1
dogs,-0.451438,-0.658938,1
dogs,-0.43476,-0.442124,1
dogs,-0.326753,-0.665162,1
dogs,-0.298342,-0.31495,1
dogs,-0.226203,-0.737997,1
dogs,-0.513502,-0.670803,1
dogs,-0.168881,-0.875857,1
dogs,-0.387453,-0.526954,1
dogs,-0.365047,-0.699952,1
dogs,-0.541793,-0.655742,1
dogs,-0.534312,-0.519097,1
dogs,-0.286256,-0.812065,1
dogs,-0.481821,-0.947872,1
dogs,0.002443,-0.746059,1
dogs,-0.064294,-0.649263,1
dogs,-0.26039,-0.682445,1
dogs,-0.136833,-0.793323,1
dogs,-0.386388,-0.714207,1
dogs,-0.015101,-0.589674,1
dogs,0.055709,-0.905697,1
dogs,-0.003627,-0.630156,1
dogs,0.131818,-0.562739,1
dogs,-0.447635,-0.634671,1
dogs,-0.308619,-0.258982,1
dogs,-0.378504,-0.909404,1
dogs,0.165324,-1.038687,1
dogs,-0.186596,-1.149587,1
dogs,-0.541549,-0.664897,1
dogs,-0.385148,-0.584982,1
dogs,-0.265357,-0.774215,1
dogs,-0.326572,-0.60451,1
dogs,-0.695522,-0.708856,1
dogs,0.155974,-0.457704,1
dogs,-0.409312,-0.6037,1
dogs,-0.21595,-0.696742,1
dogs,-0.028427,-0.893328,1
dogs,-0.238711,-0.615518,1
dogs,-0.018928,-0.849027,1
dogs,-0.331666,-0.829338,1
dogs,-0.181971,-0.689485,1
dogs,-0.332334,-0.725717,1
dogs,-0.614932,-0.794587,1
dogs,-0.408746,-0.392429,1
dogs,-0.304065,-0.961808,1
dogs,-0.02173,-0.720424,1
dogs,-0.18001,-0.675205,1
dogs,-0.378014,-1.062865,1
dogs,-0.012746,-0.556775,1
dogs,-0.54701,-0.551387,1
dogs,-0.188632,-0.29045,1
dogs,-0.314013,-1.221963,1
dogs,-0.068471,-0.707587,1
dogs,-0.399498,-0.659397,1
dogs,-0.257018,-0.856747,1
dogs,-0.191441,-0.752152,1
dogs,-0.267093,-0.609288,1
dogs,-0.434288,-0.273872,1
dogs,-0.138148,-0.517606,1
dogs,-0.248785,-0.588893,1
dogs,-0.043853,-0.548329,1
dogs,-0.275,-0.728516,1
dogs,-0.278045,-0.162026,1
dogs,-0.380554,-0.893851,1
dogs,-0.20218,-0.289655,1
dogs,-0.530319,-0.601033,1
dogs,-0.306143,-0.524099,1
dogs,-0.031053,-0.618899,1
dogs,-0.466298,-0.500996,1
dogs,-0.046591,-0.646916,1
dogs,0.039603,-0.707734,1
dogs,-0.55878,-0.550559,1
dogs,-0.490848,-0.507898,1
dogs,-0.842904,-0.614971,1
dogs,-0.430282,-0.504793,1
dogs,0.120382,-0.3559,1
dogs,-0.212228,-0.787662,1
dogs,-0.214598,-0.48978,1
dogs,-0.298038,-0.458021,1
dogs,0.105399,-0.609995,1
dogs,0.128867,-0.46438,1
dogs,0.073464,-0.925821,1
dogs,-0.118375,-0.711361,1
dogs,-0.054114,-0.857381,1
dogs,-0.000388,-1.047474,1
dogs,-0.478118,-0.732786,1
dogs,-0.257619,-0.634515,1
dogs,-0.688453,-0.744616,1
dogs,-0.202347,-0.648766,1
dogs,-0.140494,-0.307223,1
dogs,-0.583486,-1.224277,1
dogs,-0.041765,-0.391827,1
dogs,-0.540041,-0.323374,1
dogs,-0.601914,-0.802387,1
dogs,-0.688999,-0.768081,1
dogs,-0.092241,-0.583283,1
dogs,-0.022703,-0.925082,1
dogs,0.078928,-0.699666,1
dogs,-0.155382,-0.881326,1
dogs,-0.356603,-0.993589,1
dogs,-0.207308,-0.831406,1
dogs,0.137319,-0.33725,1
dogs,0.353047,-0.781221,1
dogs,-0.02092,-0.701536,1
dogs,0.041766,-0.572938,1
dogs,-0.029345,-0.940976,1
dogs,0.084731,-1.064443,1
dogs,-0.163177,-0.979178,1
dogs,0.255646,-0.812131,1
dogs,-0.376887,-0.848776,1
dogs,-0.167003,-0.720094,1
dogs,0.036209,-0.69429,1
dogs,-0.127324,-0.390009,1
dogs,0.204991,-0.42101,1
dogs,0.107926,-0.818345,1
dogs,0.131165,-0.751288,1
dogs,-0.044008,-0.95296,1
dogs,-0.038094,-0.681411,1
dogs,0.198274,-0.533772,1
dogs,-0.217987,-0.778363,1
dogs,-0.100256,-0.681075,1
